Region;Navn;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting
K1130;Strand;0;0;14;3;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;5;:;.;.;:;0;;.;.;35.7;.;.;.;:;.;;0;0;10;3;.;.;:;0;;.;.;71.4;100.00;.;.;:;.;
K1133;Hjelmeland;0;0;9;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1134;Suldal;0;0;9;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;5;.;.;.;:;0;;.;.;55.6;.;.;.;:;.;;0;0;5;.;.;.;:;0;;.;.;55.6;.;.;.;:;.;
K1135;Sauda;0;3;9;.;.;.;:;0;0;.;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;0;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;0;.;.;.;.;:;.;
K1141;Finnøy (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1142;Rennesøy (t.o.m. 2019);3;3;10;.;.;.;;;;100;100;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;0;0;0;.;.;.;;;;0;0;.;.;.;.;;;;0;0;.;.;.;.;;;
K1144;Kvitsøy;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1145;Bokn;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1146;Tysvær;0;0;15;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1149;Karmøy;0;3;35;.;.;.;:;0;0;.;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;:;.;:;:;0;;.;0;0;.;.;:;:;.;;0;0;.;.;.;.;:;0;;.;0;.;.;.;.;:;.;
K1151;Utsira;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1160;Vindafjord;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K3012;Aremark;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K3013;Marker;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4601;Bergen;25;30;160;40;14;11;7;6;7;100;100;100;100.00;100;100;100;100;;;;;;;;10;;;;;;;;;.;;;21;26;66;39;11;11;8;7;;84;86.7;41.3;97.50;78.57;100;122;116.6666667;;25;25;160;30;14;11;10;:;;100;83.3;100;75.00;100;100;153;:;
K0121;Rømskog (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K4611;Etne;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4612;Sveio;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;8;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K4613;Bømlo;3;6;15;2;:;.;:;0;0;100;100;100;100.00;:;100;:;.;;;;;;;;:;;;;;;;;;.;;;4;:;:;5;:;.;:;0;;133.3;.;:;250.00;:;.;:;.;;3;3;8;0;:;.;:;0;;100;50;53.3;.;:;.;:;.;
K0122;Trøgstad (t.o.m. 2019);1;0;5;.;.;.;;;;100;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;:;.;.;;;;0;.;:;.;.;.;;;;0;0;:;.;.;.;;;;0;.;:;.;.;.;;;
K4614;Stord;0;0;20;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;:;.;:;0;;.;.;:;.;:;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4615;Fitjar;0;0;7;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4616;Tysnes;0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4617;Kvinnherad;2;4;15;.;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;0;9;6;.;.;:;0;;.;0;60;.;.;.;:;.;;0;1;15;.;.;.;:;0;;0;25;100;.;.;.;:;.;
K1227;Jondal (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1228;Odda (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K0123;Spydeberg (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1231;Ullensvang (t.o.m. 2019);0;0;8;2;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;8;.;.;:;;;;.;.;100;.;.;:;;;;0;0;8;2;.;.;;;;.;.;100;100.00;.;.;;;
K4619;Eidfjord;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4620;Ulvik;0;0;2;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1234;Granvin (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1235;Voss (t.o.m. 2019);3;6;18;2;:;.;;;;100;100;100;100.00;:;100;;;;;;;;;;;;;;;;;;;;;;:;:;:;:;:;.;;;;.;.;:;.;:;.;;;;3;3;18;0;:;.;;;;100;50;100;.;:;.;;;
K4622;Kvam;0;0;10;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;:;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;8;.;.;.;:;0;;.;.;80;.;.;.;:;.;
K0124;Askim (t.o.m. 2019);1;1;5;.;.;.;;;;100;100;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;0;.;.;.;;;;0;.;0;.;.;.;;;;1;1;.;.;.;.;;;;100;100;.;.;.;.;;;
K1241;Fusa (t.o.m. 2019);0;0;7;1;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;:;:;.;.;;;;.;.;:;.;.;.;;;;0;0;7;0;.;.;;;;.;.;100;.;.;.;;;
K4623;Samnanger;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1243;Os (Hordaland) (t.o.m. 2019);0;0;20;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K4625;Austevoll;0;0;7;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;:;;.;.;0;.;.;.;:;:;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1245;Sund (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1246;Fjell (t.o.m. 2019);0;5;30;20;5;:;;;;.;100;100;100.00;100;:;;;;;;;;;;;;;;;;;;;;;;0;:;11;:;.;:;;;;.;.;36.7;.;.;:;;;;0;5;15;0;:;:;;;;.;100;50;.;:;:;;;
K4627;Askøy;3;6;30;10;:;:;:;:;4;100;100;100;100.00;:;:;:;:;;;;;;;;:;;;;;;;;;.;;;:;4;21;6;.;:;:;:;;.;66.7;70;60.00;.;:;:;:;;3;6;30;0;:;:;:;:;;100;100;100;.;:;:;:;:;
K0125;Eidsberg (t.o.m. 2019);0;0;3;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K4628;Vaksdal;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4629;Modalen;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4630;Osterøy;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;8;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K1256;Meland (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;:;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1259;Øygarden (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;10;.;.;.;;;;.;.;100;.;.;.;;;
K1260;Radøy (t.o.m. 2019);0;0;7;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1263;Lindås (t.o.m. 2019);3;5;20;7;:;.;;;;100;100;100;100.00;:;100;;;;;;;;;;;;;;;;;;;;;;:;:;6;7;.;:;;;;.;.;30;100.00;.;:;;;;4;3;20;10;:;.;;;;133.3;60;100;142.86;:;.;;;
K4632;Austrheim;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;5;.;.;.;:;0;;.;.;166.7;.;.;.;:;.;
K4633;Fedje;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4634;Masfjorden;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K3015;Skiptvet;0;1;5;.;.;.;:;0;0;.;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;0;.;.;.;.;:;.;
K3016;Rakkestad;1;0;8;.;.;.;:;0;0;100;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;5;:;.;.;:;0;;0;.;62.5;.;.;.;:;.;;0;0;.;.;.;.;:;0;;0;.;.;.;.;.;:;.;
K3017;Råde;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K0136;Rygge (t.o.m. 2019);2;2;12;5;.;.;;;;100;100;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;:;:;:;;;;0;0;:;.;:;:;;;;0;3;:;5;.;.;;;;0;150;:;100.00;.;.;;;
K3018;Våler (Østf.);0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K0138;Hobøl (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1401;Flora (t.o.m. 2019);5;5;17;8;:;.;;;;100;100;100;100.00;:;100;;;;;;;;;;;;;;;;;;;;;;:;8;14;5;:;.;;;;.;160;82.4;62.50;:;.;;;;0;8;17;8;:;.;;;;0;160;100;100.00;:;.;;;
K4635;Gulen;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4636;Solund;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4637;Hyllestad;0;0;.;.;.;.;:;0;0;.;.;.;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;.;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4638;Høyanger;0;0;7;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4639;Vik;0;0;5;2;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;:;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;5;2;.;.;:;0;;.;.;100;100.00;.;.;:;.;
K1418;Balestrand (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1419;Leikanger (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1420;Sogndal (t.o.m. 2019);0;3;13;4;:;.;;;;.;100;100;100.00;:;100;;;;;;;;;;;;;;;;;;;;;;0;:;10;6;:;:;;;;.;.;76.9;150.00;:;:;;;;0;3;13;4;:;.;;;;.;100;100;100.00;:;.;;;
K4641;Aurland;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4642;Lærdal;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4643;Årdal;0;0;6;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;6;.;.;.;:;0;;.;.;100;.;.;.;:;.;
K4644;Luster;0;0;6;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4645;Askvoll;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K4646;Fjaler;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1430;Gaular (t.o.m. 2019);0;0;7;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;5;.;.;.;;;;.;.;71.4;.;.;.;;;
K1431;Jølster (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1432;Førde (t.o.m. 2019);0;3;17;.;.;.;;;;.;100;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;:;;;;.;0;:;.;.;:;;;;0;3;:;.;.;.;;;;.;100;:;.;.;.;;;
K1433;Naustdal (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K4648;Bremanger;0;0;7;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1439;Vågsøy (t.o.m. 2019);0;0;8;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1441;Selje (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1443;Eid (t.o.m. 2019);4;3;10;3;:;:;;;;100;100;100;100.00;:;:;;;;;;;;;;;;;;;;;;;;;;:;4;9;:;.;.;;;;.;133.3;90;.;.;.;;;;0;4;10;3;:;:;;;;0;133.3;100;100.00;:;:;;;
K1444;Hornindal (t.o.m. 2019);0;0;.;.;.;.;;;;.;.;.;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;.;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K4650;Gloppen;3;4;8;3;:;:;:;0;0;100;100;100;100.00;:;:;:;.;;;;;;;;:;;;;;;;;;.;;;4;:;:;:;:;.;:;0;;133.3;.;:;.;:;.;:;.;;3;3;:;3;:;.;:;0;;100;75;:;100.00;:;.;:;.;
K4651;Stryn;0;3;10;.;.;.;:;0;0;.;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;:;.;.;.;:;0;;.;0;:;.;.;.;:;.;
K1502;Molde (t.o.m. 2019);5;5;25;4;:;:;;;;100;100;100;100.00;:;:;;;;;;;;;;;;;;;;;;;;;;4;0;:;5;:;.;;;;80;0;:;125.00;:;.;;;;5;0;8;4;:;:;;;;100;0;32;100.00;:;:;;;
K1504;Ålesund (t.o.m. 2019);7;10;35;7;5;:;;;;100;100;100;100.00;100;:;;;;;;;;;;;;;;;;;;;;;;7;10;10;:;:;:;;;;100;100;28.6;.;:;:;;;;7;7;35;7;:;:;;;;100;70;100;100.00;:;:;;;
K1505;Kristiansund;0;0;22;3;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;9;:;.;.;:;0;;.;.;40.9;.;.;.;:;.;;0;0;10;3;.;.;:;0;;.;.;45.5;100.00;.;.;:;.;
K1511;Vanylven;0;0;8;2;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;9;:;.;.;:;0;;.;.;112.5;.;.;.;:;.;;0;0;12;2;.;.;:;0;;.;.;150;100.00;.;.;:;.;
K1514;Sande (Møre og Romsdal);0;0;4;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1515;Herøy (Møre og Romsdal);0;0;10;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;10;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1516;Ulstein;0;0;8;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;:;:;0;;.;.;0;.;.;:;:;.;;0;0;8;.;.;.;:;0;;.;.;100;.;.;.;:;.;
